status,url_length,domain_length,path_length,count_dots,count_hyphens,count_subdomains,has_ip,has_at,has_double_slash,is_https,num_params,sensitive_words,special_chars,digit_ratio,vowels_in_domain,has_prefix_suffix,avg_word_len_path,count_ampersands,count_equals,is_shortened,shannon_entropy,relative_entropy,count_slashes
1,40,14,19,4,0,2,1,0,0,0,0,0,10,0.35,0,0,4.0,0,0,0,4.193942707918268,1.468795950830405,4
1,31,23,0,2,0,1,0,0,0,1,0,0,5,0.0967741935483871,6,0,0.0,0,0,1,3.9621031651557943,0.6188926502978924,2
1,66,20,26,2,1,0,0,0,0,1,1,0,11,0.1818181818181818,9,1,5.666666666666667,0,1,0,4.659786877157635,0.8404317796682018,4
0,27,19,1,2,0,1,0,0,0,0,0,0,6,0.0,5,0,0.0,0,0,0,3.6619328723735824,0.810000579371383,3
0,88,19,62,4,5,2,0,0,0,0,0,0,16,0.0795454545454545,5,0,5.0,0,0,0,4.585931374993909,0.3802503266717357,6
0,55,13,35,3,1,1,0,0,0,0,0,0,12,0.0909090909090909,3,0,4.6,0,0,0,4.219717615125918,0.4181845258195817,7
0,74,7,60,1,6,0,0,0,0,0,0,0,12,0.0,1,0,6.5,0,0,0,4.140970225347356,0.3382275916789699,4
1,37,16,14,2,0,1,0,0,0,0,0,1,8,0.0,4,0,5.5,0,0,0,4.044063758094795,0.4819962814174808,5
0,23,14,1,3,0,2,0,0,0,1,0,0,7,0.0,4,0,0.0,0,0,0,3.6096684774198886,0.6628318650294671,3
1,110,38,64,3,2,1,0,0,0,1,0,0,12,0.1818181818181818,12,0,2.6,0,0,0,4.6889307391940855,0.577488766720813,6
1,132,26,88,2,2,1,0,0,0,1,1,0,21,0.0606060606060606,8,0,4.3125,0,1,1,4.744315741614789,0.4708603899551084,8
0,63,24,32,3,3,1,0,0,0,0,0,0,10,0.0,6,0,5.4,0,0,0,4.262119408447356,0.4747494813994758,3
1,25,11,6,1,0,0,0,0,0,1,0,0,5,0.0,2,0,5.0,0,0,0,3.5932696895151075,0.7924060774628171,3
0,83,18,58,2,9,1,0,0,0,0,0,0,17,0.0,4,0,4.181818181818182,0,0,0,4.277097908823332,0.3443368436935993,5
1,22,15,0,2,1,1,0,0,0,0,0,0,6,0.0,4,0,0.0,0,0,0,4.004886164091841,0.4951934000377583,2
0,54,20,26,3,2,1,0,0,0,1,0,0,9,0.0,6,0,5.5,0,0,0,4.2633071791267225,0.2936896486998337,3
0,91,25,59,2,7,1,0,0,0,0,0,0,15,0.0219780219780219,8,0,4.7,0,0,0,4.327720643268498,0.3550675206325041,5
0,40,16,16,1,0,0,0,0,0,1,0,0,6,0.0,7,0,7.0,0,0,0,4.027567157116928,0.1617960576788269,4
1,48,41,0,6,0,5,0,0,0,0,0,1,9,0.0,13,0,0.0,0,0,0,4.141541406655652,0.0312428105265811,2
1,145,32,105,3,3,1,0,0,0,1,0,1,10,0.0551724137931034,12,0,7.75,0,0,0,4.810939012262559,0.2586865306568238,3
0,36,16,12,2,0,1,0,0,0,1,0,0,6,0.0,5,0,11.0,0,0,0,4.162573265150912,0.3603009550454286,3
1,81,33,41,2,1,0,0,0,0,0,0,0,11,0.0,12,0,4.857142857142857,0,0,0,4.249009492302924,0.2738246635283949,7
0,60,19,34,1,4,0,0,0,0,0,0,0,10,0.0333333333333333,5,0,6.5,0,0,0,4.312744920746109,0.2819400331834876,4
1,38,31,0,2,0,1,0,0,0,0,0,0,5,0.0,10,0,0.0,0,0,1,4.198603750787606,0.1016796215380446,2
1,77,23,47,1,0,0,0,0,0,0,0,0,7,0.3116883116883117,8,0,2.857142857142857,0,0,0,4.706332282014107,1.117726438020735,5
1,27,18,1,2,0,1,0,0,0,1,0,0,6,0.037037037037037,5,0,0.0,0,0,0,4.106377316818027,0.5650403216729097,3
0,50,17,26,3,0,1,0,0,0,0,0,0,10,0.0,6,0,4.2,0,0,0,3.951789011092168,0.6102331362215793,5
1,203,9,28,2,0,0,0,0,0,1,3,1,15,0.3940886699507389,5,0,6.0,2,3,0,4.718201386554096,1.729282683114879,5
1,54,22,25,4,0,2,0,0,0,0,0,0,11,0.0,8,0,4.0,0,0,0,4.0509380860830095,0.3319734064909078,6
1,36,18,10,2,0,0,0,0,0,1,0,0,6,0.0277777777777777,6,0,3.5,0,0,0,3.905764584655452,0.4591989285263654,3
0,25,16,1,2,0,1,0,0,0,1,0,0,6,0.0,4,0,0.0,0,0,0,3.723074189428569,0.6971444321136357,3
0,32,23,1,3,0,2,0,0,0,1,0,0,7,0.0,8,0,0.0,0,0,0,3.944548827786958,0.5840612209641991,3
1,29,13,8,2,0,1,0,0,0,1,0,0,6,0.0,2,0,7.0,0,0,0,3.75886709923353,0.7824178989285916,3
0,81,15,59,3,0,1,0,0,0,0,0,0,14,0.0617283950617283,4,0,5.625,0,0,0,4.292769292660857,1.005128155002636,6
1,157,21,128,4,1,1,0,0,0,1,0,0,9,0.267515923566879,6,0,4.555555555555555,0,0,0,4.856859366398947,0.8480858673779496,3
1,54,9,38,5,0,0,0,0,0,0,0,0,14,0.0,4,0,3.111111111111111,0,0,0,4.2451506978054985,0.2319949489604024,7
1,76,29,39,3,0,1,0,0,0,1,0,1,19,0.1710526315789473,10,0,3.0,1,0,0,4.495631093350495,0.6433696490578408,5
1,92,24,60,3,0,1,0,0,0,1,0,0,10,0.0,7,0,11.0,0,0,0,4.3759434790609095,0.0386844923381514,6
0,97,16,74,2,0,1,0,0,0,0,0,0,17,0.0,4,0,6.2,0,1,0,4.443740714577726,0.6677351263220848,6
0,74,12,55,2,2,1,0,0,0,0,0,0,12,0.0,2,0,8.0,0,0,0,4.313805649752799,0.2302683256813946,6
1,164,21,57,3,1,1,0,1,0,0,2,2,20,0.1341463414634146,6,0,3.2,1,4,1,5.068391311521658,0.4486591131259007,6
1,37,30,0,2,1,1,0,0,0,0,0,0,6,0.0,11,1,0.0,0,0,0,4.226628285180295,0.2570347837547998,2
1,132,16,24,3,0,1,0,0,0,1,1,0,12,0.0378787878787878,5,0,7.0,0,1,0,4.793955231003315,0.5369711411242798,4
0,25,16,1,1,0,0,0,0,0,1,0,0,5,0.0,3,0,0.0,0,0,0,4.023465189601645,0.7272903782354375,3
0,49,16,25,2,0,1,0,0,0,1,0,0,9,0.0,7,0,5.25,0,0,0,4.121622916386021,0.8736612733671164,4
0,26,18,1,2,0,1,0,0,0,0,0,0,6,0.0,4,0,0.0,0,0,0,3.661226256269789,0.7705678792582966,3
1,53,16,30,3,0,1,0,0,0,0,0,0,9,0.0,3,0,6.5,0,0,0,4.047396824736068,0.4979769152641762,5
0,25,17,1,2,0,1,0,0,0,0,0,0,6,0.0,6,0,0.0,0,0,0,3.753269689515108,0.5325025745024061,3
0,29,20,1,2,0,1,0,0,0,1,0,0,6,0.0,5,0,0.0,0,0,0,3.883337460421007,0.4926831080109385,3
0,29,21,1,2,1,1,0,0,0,0,0,0,7,0.0,6,1,0.0,0,0,0,3.952302977662386,0.4755997004089924,3
1,65,36,22,5,2,3,0,0,0,0,0,1,12,0.0769230769230769,9,0,5.666666666666667,0,0,1,4.486237483305928,0.2661238499753686,4
1,67,14,34,2,0,1,0,0,0,0,1,0,9,0.1940298507462686,3,0,3.1666666666666665,0,1,0,4.382357847913373,0.9386633426800064,4
0,53,20,26,2,3,1,0,0,0,0,0,0,10,0.0566037735849056,4,1,6.333333333333333,0,0,0,4.501136492135767,0.3843629103027907,4
1,56,20,29,5,0,1,0,0,0,0,0,0,12,0.1785714285714285,6,0,6.0,0,0,0,4.32059811909008,0.8615380507045902,6
1,56,21,28,2,1,1,0,0,0,0,0,0,10,0.0,6,0,5.75,0,0,0,4.3183535294637805,0.1054227608265867,6
0,63,24,32,2,7,1,0,0,0,0,0,0,13,0.0158730158730158,8,1,3.4285714285714284,0,0,0,4.259870052096939,0.5513351231238198,3
0,44,35,1,2,0,1,0,0,0,1,0,0,6,0.0,11,0,0.0,0,0,1,4.146376220664175,0.1929346446061481,3
0,43,15,21,3,0,1,0,0,0,0,0,0,9,0.1162790697674418,6,0,4.0,0,0,0,4.246519267418364,0.7075761593781769,5
0,57,12,38,3,2,1,0,0,0,0,0,0,13,0.0701754385964912,3,0,5.2,0,0,0,4.257618962553849,0.3878604865639846,7
1,91,20,63,3,1,2,0,0,0,1,0,2,13,0.0769230769230769,6,0,6.125,0,0,0,4.430304806455171,0.510556220234405,7
1,179,6,13,6,0,0,0,0,0,1,6,1,40,0.0670391061452514,2,0,3.0,5,5,0,4.698898287881518,0.192478786253101,9
1,118,38,73,2,1,1,0,0,0,0,0,0,11,0.1949152542372881,12,0,4.0,0,0,0,4.850822716523717,0.5482229316286069,7
1,36,19,10,2,0,0,0,0,0,0,0,1,6,0.0,7,0,4.0,0,0,0,4.155221528859511,0.1722543181180152,3
0,44,15,22,3,0,1,0,0,0,0,0,0,9,0.1363636363636363,6,0,4.0,0,0,0,4.19843290374266,0.7574559546702978,5
0,33,16,9,2,0,1,0,0,0,1,0,0,6,0.0,5,0,8.0,0,0,0,3.884858891889047,0.7740858469196662,3
0,65,17,40,2,1,1,0,0,0,1,0,0,9,0.2923076923076923,6,0,2.4285714285714284,0,0,0,4.808616228573362,1.033596058952147,5
0,46,16,23,2,1,1,0,0,0,0,0,0,10,0.0,5,0,4.5,0,0,0,4.338141847079169,0.0669060208509256,6
0,33,24,1,2,0,1,0,0,0,1,0,0,6,0.0,7,0,0.0,0,0,0,3.960320255394292,0.5038336031379246,3
1,150,12,24,4,0,2,1,0,0,0,6,1,29,0.2,0,0,5.0,5,4,0,5.151291342123709,0.4467964001265018,5
0,21,12,1,2,0,1,0,0,0,1,0,0,6,0.0,2,0,0.0,0,0,0,3.6537567082870006,0.6862300275894079,3
0,56,31,18,3,1,1,0,0,0,0,0,0,8,0.0178571428571428,9,0,4.666666666666667,0,0,0,4.281892029821523,0.3416267595856277,3
0,41,31,3,2,0,1,0,0,0,0,0,0,6,0.0,8,0,2.0,0,0,0,3.896182566547508,0.5334563176680208,3
0,26,17,1,2,0,1,0,0,0,1,0,0,6,0.0,4,0,0.0,0,0,0,3.7381493331928657,0.6098070878069648,3
1,76,50,19,4,1,3,0,0,0,0,0,2,10,0.1973684210526315,17,0,2.0,0,0,0,4.638971264266035,0.7050318371164256,4
0,85,10,68,1,8,0,0,0,0,0,0,0,17,0.1058823529411764,3,0,5.75,0,0,0,4.430144795953051,0.4788363500146759,7
0,90,34,49,2,6,1,0,0,0,0,0,0,14,0.0666666666666666,10,0,4.25,0,0,1,4.33120042474946,0.5935625434689005,5
0,27,16,4,2,0,1,0,0,0,0,0,0,7,0.0,4,0,2.0,0,0,0,3.531941205546659,0.7904103541214914,4
0,36,28,1,2,0,1,0,0,0,0,0,0,6,0.0,9,0,0.0,0,0,1,4.18354236243323,0.1665604959620159,3
0,70,18,45,3,0,1,0,0,0,0,0,0,12,0.0,5,0,5.428571428571429,0,0,0,4.416234402684467,0.8207107209686215,4
1,113,12,94,3,0,1,0,0,0,0,0,0,14,0.2212389380530973,3,0,3.588235294117647,0,0,0,4.754587553900782,0.9611566811060994,8
0,22,14,1,2,0,1,0,0,0,0,0,0,6,0.0,3,0,0.0,0,0,0,3.6635327548042538,0.9056250357754152,3
1,31,18,5,1,0,0,0,0,0,1,0,0,5,0.0,8,0,4.0,0,0,0,3.784368487596861,0.4166434693639937,3
0,41,32,1,2,0,1,0,0,0,1,0,0,6,0.0,8,0,0.0,0,0,0,4.259514199528965,0.1875222421539935,3
0,89,11,71,2,8,0,0,0,0,0,0,0,14,0.0,3,0,6.1,0,0,0,4.292003488314913,0.3266905279852033,3
1,51,21,23,2,0,1,0,0,0,0,0,0,9,0.0588235294117647,9,0,5.333333333333333,0,0,0,4.121570755112656,0.3431768774187529,6
1,25,16,1,2,0,1,0,0,0,1,0,0,6,0.0,4,0,0.0,0,0,1,3.733660689688185,0.408529808252335,3
0,27,18,1,2,0,1,0,0,0,1,0,0,6,0.0,6,0,0.0,0,0,0,3.7821222241453056,0.5650466053862034,3
1,35,26,1,2,0,1,0,0,0,1,0,0,6,0.1142857142857142,7,0,0.0,0,0,1,4.264578373902382,0.5599084266630634,3
0,38,14,17,3,0,1,0,0,0,0,0,0,9,0.0,6,0,3.25,0,0,0,3.767958277719177,0.2961515054491875,5
0,48,17,24,4,0,2,0,0,0,0,0,0,12,0.1041666666666666,5,0,4.333333333333333,0,0,0,4.353308011580245,1.0673700690718602,4
0,76,17,52,3,3,1,0,0,0,0,0,0,13,0.0,5,0,5.5,0,0,0,4.171066279441316,0.3250720986672664,6
1,38,30,1,2,0,1,0,0,0,0,0,0,6,0.0,11,0,0.0,0,0,1,4.188331131693838,0.2235869531838878,3
1,45,18,20,2,0,0,0,0,0,0,0,0,7,0.0888888888888888,4,0,3.25,0,0,0,4.452855596281597,0.6082079017344401,4
1,30,15,8,2,0,1,0,0,0,0,0,0,6,0.0,5,0,7.0,0,0,0,3.831401845392172,0.6244426795773032,3
0,76,20,48,2,4,1,0,0,0,1,0,0,11,0.0,6,0,8.4,0,0,0,4.361120323264651,0.2505055836293646,4
1,31,24,0,2,0,1,0,0,0,0,0,0,5,0.0,6,0,0.0,0,0,1,3.833070907091279,0.428800814767635,2
1,77,8,61,2,1,0,0,0,0,0,0,1,14,0.0,4,0,5.777777777777778,0,0,0,4.283873515611759,0.3732539595951816,7
1,88,32,48,4,1,1,0,0,0,1,0,1,14,0.1477272727272727,5,0,5.714285714285714,0,0,0,4.654772528290994,0.5305697788517788,6
1,56,15,34,3,0,2,1,0,0,0,0,0,8,0.6071428571428571,0,0,1.4285714285714286,0,0,0,4.095775075058242,2.922989125503826,4
0,51,24,20,3,0,1,0,0,0,0,0,0,8,0.1176470588235294,7,0,5.5,0,0,0,4.382730488818215,0.6541327048775613,4
0,33,19,7,2,0,1,0,0,0,0,0,0,7,0.0,4,0,5.0,0,0,0,4.0060710131011685,0.326896666615572,4
0,93,18,67,4,0,2,0,0,0,1,0,0,17,0.0,5,0,5.090909090909091,0,0,0,4.259897957245612,0.696409483906343,8
0,98,21,70,2,4,1,0,0,0,0,0,0,13,0.0,4,0,8.857142857142858,0,0,0,4.135239788449901,0.2718984054001128,6
1,41,11,23,1,1,0,0,0,0,0,0,0,7,0.0,4,0,6.666666666666667,0,0,0,4.168408407004341,0.2293987367207752,4
1,38,16,15,2,0,0,0,0,0,0,0,0,7,0.0,5,0,4.0,0,0,0,3.905307776373746,0.8104035307204959,4
1,98,19,72,2,2,1,0,0,0,0,0,0,12,0.173469387755102,6,0,4.083333333333333,0,0,0,4.769709844620569,0.5146357766523451,7
0,43,14,22,2,0,1,0,0,0,0,0,0,9,0.0,3,0,4.5,0,0,0,4.059872022093645,1.165703637042392,4
1,78,12,59,2,1,1,0,0,0,0,0,0,11,0.0897435897435897,5,0,9.2,0,0,0,4.446438238944743,0.4604004230571808,7
0,23,15,1,2,0,1,0,0,0,0,0,0,6,0.0,3,0,0.0,0,0,0,3.729446194905257,0.5224737141636474,3
1,201,18,18,3,0,1,0,0,0,0,3,1,16,0.4577114427860697,4,0,3.5,2,3,0,4.743426100064089,2.112167501074821,5
0,31,22,1,2,1,1,0,0,0,1,0,0,7,0.0,7,1,0.0,0,0,0,3.977916874693636,0.4639875900914555,3
0,68,19,19,3,0,1,0,0,0,1,2,0,12,0.0,6,0,5.333333333333333,1,2,0,4.451310179982967,0.3017604738904393,3
0,32,15,9,2,0,1,0,0,0,1,0,0,6,0.0,6,0,8.0,0,0,0,4.140319531114783,0.2171772400643085,3
0,42,19,15,2,0,1,0,0,0,1,0,0,7,0.0238095238095238,6,0,6.5,0,0,0,4.27042657804629,0.2837021679821467,4
0,48,20,20,3,0,1,0,0,0,1,0,0,8,0.125,6,0,3.6666666666666665,0,0,0,4.042481250360578,0.9689539251603898,4
1,198,19,47,6,4,0,0,0,0,0,4,1,28,0.1919191919191919,4,1,4.25,3,2,0,5.171666440098079,0.6100115517069841,8
1,54,11,35,2,0,1,0,0,0,1,0,0,7,0.1296296296296296,3,0,3.7142857142857135,0,0,0,4.726928705787046,0.9817206409541274,4
1,50,31,12,3,0,1,0,0,0,0,0,0,7,0.0,11,0,5.0,0,0,0,4.0279764393853,0.2771022435927228,3
0,54,18,28,3,1,1,0,0,0,1,0,0,10,0.1111111111111111,4,0,3.4,0,0,1,4.482127206733829,0.4047485137160873,5
0,28,19,1,2,0,1,0,0,0,1,0,0,6,0.0,5,0,0.0,0,0,0,3.9677201004744975,0.4775209294680619,3
0,27,19,1,2,0,1,0,0,0,0,0,0,6,0.0,3,0,0.0,0,0,0,3.8100810205217313,0.7567020647146896,3
0,40,17,16,3,0,1,0,0,0,0,0,0,9,0.0,6,0,3.0,0,0,0,3.9061983328100944,0.453324196001249,5
0,44,26,11,2,0,1,0,0,0,0,0,0,8,0.0,9,0,4.0,0,0,0,4.14410655088895,0.5789405169712583,4
0,49,18,24,2,0,1,0,0,0,0,0,0,9,0.0,3,0,5.0,0,0,0,4.19870825257941,0.7290748883921263,4
0,26,18,1,2,0,1,0,0,0,0,0,0,6,0.0,5,0,0.0,0,0,0,3.8441065448145375,0.5169242825117365,3
0,81,12,13,2,1,1,0,0,0,0,2,0,16,0.0987654320987654,2,0,5.5,1,2,0,4.767207064795067,0.3770949159300646,4
1,127,50,19,4,1,3,0,0,0,1,3,2,18,0.1496062992125984,17,0,1.6,2,3,0,4.632237912026545,0.8943333239095204,4
1,36,18,11,3,0,1,0,0,0,0,0,0,7,0.0277777777777777,2,0,4.0,0,0,0,4.099665973303956,0.6683083719619782,3
1,61,20,33,2,0,1,0,0,0,1,0,1,12,0.0,7,0,4.333333333333333,0,0,0,4.050929296572748,0.0411481475227982,9
1,64,8,49,2,0,0,0,0,0,0,0,1,11,0.046875,2,0,6.5,0,0,0,4.170665524693378,0.943935590532498,6
0,38,15,15,2,0,1,0,0,0,1,0,0,7,0.0,5,0,6.5,0,0,0,3.8725416580096272,0.5869438665895623,4
1,53,26,1,2,1,1,0,0,0,0,1,0,9,0.0188679245283018,6,0,0.0,0,1,0,4.290546691027651,0.3046820799391022,3
0,30,21,1,2,0,1,0,0,0,1,0,0,6,0.0,5,0,0.0,0,0,0,4.031401845392172,0.4189796149451771,3
0,52,24,21,3,0,2,0,0,0,0,0,0,10,0.0,9,0,4.25,0,0,0,4.142868209300881,0.4194487232144183,5
0,40,11,22,1,0,0,0,0,0,0,0,0,8,0.0,5,0,4.5,0,0,0,4.077567157116928,1.033908616112302,4
0,41,15,19,3,2,2,0,0,0,0,0,0,10,0.1707317073170731,2,0,6.0,0,0,0,4.271470906740502,0.9078363839310208,4
0,60,21,32,2,3,1,0,0,0,0,0,0,11,0.0,5,0,5.2,0,0,0,4.225059505265441,0.187082216656819,5
0,17,10,0,2,0,1,0,0,0,0,0,0,5,0.0,1,0,0.0,0,0,0,3.499227547132693,0.8237031749036254,2
0,48,20,20,3,0,1,0,0,0,1,0,0,8,0.125,6,0,3.6666666666666665,0,0,0,4.084147917027245,0.881008805839995,4
1,78,69,1,4,2,3,0,0,0,1,0,0,10,0.1153846153846153,11,0,0.0,0,0,1,4.749331224911926,0.814872046398105,3
0,34,25,1,2,0,1,0,0,0,1,0,0,6,0.0,7,0,0.0,0,0,0,4.057476076289932,0.3386095483552666,3
1,44,36,1,3,3,2,0,0,0,0,0,0,10,0.0227272727272727,8,1,0.0,0,0,0,4.282739857027812,0.5488631586729372,3
1,48,17,24,1,1,0,0,0,0,0,0,0,9,0.0,4,0,3.8,0,0,0,4.297995052579129,0.1916702393154788,6
1,143,26,12,5,0,3,0,0,0,1,1,0,13,0.1258741258741259,6,0,3.5,0,1,1,4.974396125272048,0.6162171605891887,3
1,56,16,33,3,0,1,0,0,0,0,0,0,10,0.0,2,0,5.6,0,0,0,4.194787734132637,0.3873948433548736,6
0,65,14,44,3,4,1,0,0,0,0,0,0,11,0.0769230769230769,3,0,6.6,0,0,0,4.524548637085513,0.4548419083838074,3
1,73,18,48,3,0,1,0,0,0,0,0,0,14,0.0273972602739726,8,0,4.111111111111111,0,0,0,4.228529655769401,0.2986750608768866,9
0,29,22,0,2,0,1,0,0,0,0,0,0,5,0.0,6,0,0.0,0,0,0,4.021268494903765,0.4231790780268012,2
0,71,20,44,3,5,2,0,0,0,0,0,0,14,0.056338028169014,5,0,5.5,0,0,0,4.4629215083376685,0.436047917899092,5
0,25,16,1,2,0,1,0,0,0,1,0,0,6,0.0,4,0,0.0,0,0,0,3.703465189601647,0.6697283942305957,3
1,110,17,61,4,1,0,0,1,0,0,1,0,19,0.0,7,0,5.777777777777778,0,1,0,4.497306823655903,0.0111784490475988,10
1,80,22,33,3,1,2,0,0,0,0,1,0,11,0.3,6,0,1.4285714285714286,0,1,0,4.888574463632382,1.0808326022688044,3
1,54,26,21,2,1,0,0,0,0,0,0,0,8,0.074074074074074,8,0,4.25,0,0,0,4.587858798299509,0.203755935180838,4
1,70,45,17,5,2,3,0,0,0,1,0,0,12,0.2428571428571428,6,0,4.666666666666667,0,0,1,4.580989582550625,1.0214238126152393,4
0,71,28,35,2,4,1,0,0,0,1,0,0,14,0.1126760563380281,9,0,3.6,0,0,0,4.522987177443167,0.3061102011414574,7
1,106,13,18,7,0,1,0,0,0,0,1,1,27,0.0094339622641509,0,0,5.0,0,1,0,4.316329938248741,0.0654963676431946,14
1,32,13,11,2,0,0,0,0,0,1,0,1,6,0.0,5,0,4.5,0,0,0,4.077819531114783,0.2083509581680388,3
0,50,14,29,1,2,0,0,0,0,0,0,0,9,0.0,5,0,6.0,0,0,0,4.119079570624175,0.2584135133065837,5
1,44,16,21,5,0,1,0,0,0,0,0,0,9,0.0,4,0,4.25,0,0,1,3.8542227440216,0.6307252381594564,3
0,39,30,1,3,0,2,0,0,0,1,0,0,7,0.0,10,0,0.0,0,0,0,4.182336834024969,0.1950232313045276,3
0,100,29,63,4,6,2,0,0,0,1,0,0,16,0.07,9,0,5.75,0,0,0,4.537271475950335,0.2427896995096346,5
1,91,22,62,2,1,1,0,0,0,0,0,0,11,0.1428571428571428,8,0,2.8666666666666667,0,0,0,4.608323827776266,0.5172830903042618,7
1,127,50,19,4,1,3,0,0,0,1,3,2,18,0.1338582677165354,17,0,1.5,2,3,0,4.608527082977522,0.7642875701357852,4
0,31,22,1,2,0,1,0,0,0,1,0,0,6,0.0,6,0,0.0,0,0,0,3.953565664946427,0.4491956034357358,3
1,49,23,18,2,0,1,0,0,0,1,0,0,8,0.0,7,0,7.5,0,0,0,3.864738293873281,0.5208134432685593,5
0,66,23,36,3,4,1,0,0,0,0,0,0,11,0.0757575757575757,6,0,5.0,0,0,0,4.415257097045245,0.3872044333071071,3
1,259,34,52,3,3,1,0,0,0,0,3,2,22,0.4208494208494208,10,0,2.1666666666666665,2,3,0,4.674818905958968,2.043456817043188,6
1,70,44,19,5,3,3,0,0,0,0,0,2,13,0.0,15,0,5.333333333333333,0,0,1,4.216603424812508,0.077282797889655,4
1,180,41,1,3,1,1,0,0,0,1,3,1,26,0.05,14,0,0.0,2,4,0,4.651933972228575,0.2012443455050757,8
0,61,18,36,3,2,2,0,0,0,0,0,0,11,0.0655737704918032,5,0,4.5,0,0,0,4.528675248459107,0.2843283696579038,5
0,19,10,1,1,0,0,0,0,0,1,0,0,5,0.0,4,0,0.0,0,0,0,3.642149881636903,0.4873604845669822,3
1,44,20,17,3,0,2,0,0,0,0,0,0,8,0.0,6,0,7.5,0,0,0,4.180689288944333,0.2768489957565931,4
0,46,20,18,3,0,1,0,0,0,1,0,0,9,0.0,6,0,3.5,0,0,0,3.858271544445539,0.5011023428351163,5
0,75,17,51,3,0,1,0,0,0,0,0,0,13,0.0,3,0,5.375,0,0,0,4.246111232828359,0.2460629754963757,7
1,102,7,1,3,1,0,0,0,0,0,2,0,19,0.1666666666666666,2,0,0.0,1,2,0,5.000098260540209,0.5615442088712274,3
1,62,10,45,1,0,0,0,0,0,0,0,0,7,0.3548387096774194,2,0,2.5,0,0,0,4.367041020162552,1.8684770652268925,5
1,466,15,73,4,8,1,0,0,0,1,17,1,83,0.1652360515021459,4,0,5.777777777777778,16,17,0,4.924424204004402,0.5816190175498833,8
1,83,20,55,3,1,1,0,0,0,1,0,0,14,0.0120481927710843,6,0,5.0,0,0,0,4.302397492800559,0.1871250170113073,9
0,59,18,33,3,1,2,0,0,0,1,0,0,10,0.0,5,0,7.25,0,0,0,4.163997449086287,0.1657517962835958,5
1,68,21,40,3,1,1,0,0,0,0,0,0,12,0.0147058823529411,5,0,5.5,0,0,0,4.235899196501307,0.1524587040043987,7
1,38,13,17,1,0,0,0,0,0,1,0,0,8,0.1052631578947368,3,0,4.333333333333333,0,0,0,4.218469211370855,0.7513671654214431,5
0,36,28,1,2,0,1,0,0,0,0,0,0,6,0.0,10,0,0.0,0,0,1,4.162573265150911,0.2207207812053707,3
1,127,15,104,2,3,1,0,0,0,1,0,0,16,0.1102362204724409,5,0,4.388888888888889,0,0,0,5.004680628137943,0.884806051856571,7
0,37,23,7,2,0,1,0,0,0,0,0,0,7,0.1081081081081081,6,0,1.0,0,0,0,3.935955649986687,0.8467559807629833,4
0,38,18,12,2,0,1,0,0,0,1,0,0,7,0.0,5,0,5.0,0,0,0,4.010570934268484,0.3442556252874341,4
0,60,8,45,2,0,0,0,0,0,0,0,0,9,0.0,3,0,8.0,0,0,0,4.21882038702278,0.1812133123622967,6
0,35,16,12,2,1,1,0,0,0,0,0,0,7,0.0,4,0,5.0,0,0,1,3.978864088188097,0.6053201218330985,3
1,63,56,0,7,1,6,0,0,0,0,0,0,11,0.0317460317460317,18,1,0.0,0,0,0,4.248551900950954,0.2648853484780787,2
0,51,16,28,3,3,1,0,0,0,0,0,0,10,0.0,5,0,4.6,0,0,0,4.099621431999641,0.5654680591732475,3
1,128,50,20,4,1,3,0,0,0,1,3,2,19,0.15625,17,0,2.6666666666666665,2,3,0,4.730234137494472,0.8055318327589264,5
1,50,12,31,2,0,0,0,0,0,0,0,1,8,0.0,3,0,6.75,0,0,0,4.254177320667444,0.0775345717449739,5
1,60,24,29,2,1,1,0,0,0,0,0,0,9,0.1666666666666666,7,0,3.75,0,0,0,4.710649970428229,0.5083223578672941,4
1,62,15,40,1,1,0,0,0,0,0,0,0,10,0.0,5,0,5.666666666666667,0,0,0,4.342387287936921,0.0685323784867083,7
0,38,14,17,2,4,1,0,0,0,0,0,0,11,0.0,4,0,2.75,0,0,0,4.083067973799101,0.5423656681686234,4
1,33,16,10,3,0,1,0,0,0,0,0,0,7,0.0303030303030303,4,0,4.0,0,0,0,3.654263725997023,0.8643179791369933,3
1,127,50,20,4,1,3,0,0,0,0,3,2,19,0.1417322834645669,17,0,2.0,2,3,0,4.732042640975564,0.6873859663405407,5
1,162,40,115,4,2,3,0,0,0,0,0,1,16,0.1234567901234567,11,0,7.0,0,0,1,5.010250265381226,0.6747524863385205,6
1,20,7,6,1,0,0,0,0,0,0,0,0,5,0.0,2,0,5.0,0,0,0,3.5841837197791886,0.617028740937148,3
1,50,10,33,1,0,0,0,0,0,0,0,0,5,0.42,2,0,2.75,0,0,0,4.4483674395583765,2.0347709742478983,3
1,42,27,7,4,1,3,0,0,0,1,0,0,9,0.0238095238095238,4,0,2.5,0,0,1,3.928414007174855,0.3812959586607449,3
1,40,33,0,2,0,1,0,0,0,0,0,0,5,0.0,11,0,0.0,0,0,1,4.265311532225102,0.1239610980531991,2
1,31,14,10,3,0,1,0,0,0,0,0,0,7,0.0,5,0,4.0,0,0,0,3.993730584231476,0.5125573812510047,3
1,24,17,0,2,0,1,0,0,0,0,0,0,5,0.0,4,0,0.0,0,0,0,3.772055208874201,0.5613335002919762,2
0,66,29,30,2,1,1,0,0,0,0,0,0,10,0.0,11,0,6.25,0,0,0,4.166918316354894,0.1252688811011373,6
